geo_id,year,income_quintile,income_range,usage,pop,usetype,usage_percap,name
neighborhoods_204,2016,4,"$74,167-$99,028",1581374.8000,1053,res,1501.7804,manchester square
neighborhoods_204,2016,5,"> $99,028",NA,NA,res,NA,manchester square
neighborhoods_205,2016,1,"< $41,685",NA,NA,res,NA,manhattan beach
neighborhoods_205,2016,2,"$41,685-$56,290",NA,NA,res,NA,manhattan beach
neighborhoods_205,2016,3,"$56,290-$74,167",1878652.0000,626,res,3001.0415,manhattan beach
neighborhoods_205,2016,4,"$74,167-$99,028",NA,NA,res,NA,manhattan beach
neighborhoods_205,2016,5,"> $99,028",84502251.6000,30705,res,2752.0681,manhattan beach
neighborhoods_206,2016,1,"< $41,685",NA,NA,res,NA,marina del rey
neighborhoods_206,2016,2,"$41,685-$56,290",NA,NA,res,NA,marina del rey
neighborhoods_206,2016,3,"$56,290-$74,167",NA,NA,res,NA,marina del rey
neighborhoods_206,2016,4,"$74,167-$99,028",12261145.0000,4012,res,3056.1179,marina del rey
neighborhoods_206,2016,5,"> $99,028",4735749.0000,5679,res,833.9054,marina del rey
neighborhoods_207,2016,1,"< $41,685",masked,1311,res,masked,mar vista
neighborhoods_207,2016,2,"$41,685-$56,290",7102068.7000,7680,res,924.7485,mar vista
neighborhoods_207,2016,3,"$56,290-$74,167",23101627.6000,17090,res,1351.7629,mar vista
neighborhoods_207,2016,4,"$74,167-$99,028",22971893.1000,16652,res,1379.5276,mar vista
neighborhoods_207,2016,5,"> $99,028",19219690.1000,12796,res,1502.0077,mar vista
neighborhoods_208,2016,1,"< $41,685",masked,222,res,masked,mayflower village
neighborhoods_208,2016,2,"$41,685-$56,290",1648245.0000,701,res,2351.2767,mayflower village
neighborhoods_208,2016,3,"$56,290-$74,167",13514403.5000,8688,res,1555.5253,mayflower village
neighborhoods_208,2016,4,"$74,167-$99,028",4955546.0000,4566,res,1085.3145,mayflower village
neighborhoods_208,2016,5,"> $99,028",2238970.0000,3247,res,689.5504,mayflower village
neighborhoods_209,2016,1,"< $41,685",21512880.5000,22625,res,950.8455,maywood
neighborhoods_209,2016,2,"$41,685-$56,290",1572574.5000,2048,res,767.8586,maywood
neighborhoods_209,2016,3,"$56,290-$74,167",2270725.0000,3027,res,750.1569,maywood
neighborhoods_209,2016,4,"$74,167-$99,028",NA,NA,res,NA,maywood
neighborhoods_209,2016,5,"> $99,028",NA,NA,res,NA,maywood
neighborhoods_210,2016,1,"< $41,685",14447567.7000,18118,res,797.4152,mid-city
neighborhoods_210,2016,2,"$41,685-$56,290",27698108.6000,24905,res,1112.1505,mid-city
neighborhoods_210,2016,3,"$56,290-$74,167",14649879.8000,17636,res,830.6804,mid-city
neighborhoods_210,2016,4,"$74,167-$99,028",16545890.4000,12554,res,1317.9776,mid-city
neighborhoods_210,2016,5,"> $99,028",1374224.4000,4785,res,287.1942,mid-city
neighborhoods_211,2016,1,"< $41,685",1840932.3000,10426,res,176.5713,mid-wilshire
neighborhoods_211,2016,2,"$41,685-$56,290",17280417.1000,12185,res,1418.1713,mid-wilshire
neighborhoods_211,2016,3,"$56,290-$74,167",36338073.8000,17903,res,2029.7198,mid-wilshire
neighborhoods_211,2016,4,"$74,167-$99,028",38983604.0000,17699,res,2202.5879,mid-wilshire
neighborhoods_211,2016,5,"> $99,028",10466368.4000,5856,res,1787.2897,mid-wilshire
neighborhoods_212,2016,1,"< $41,685",5367221.8000,4138,res,1297.0570,mission hills
neighborhoods_212,2016,2,"$41,685-$56,290",7494931.3000,5395,res,1389.2366,mission hills
neighborhoods_212,2016,3,"$56,290-$74,167",9706377.2000,5466,res,1775.7734,mission hills
neighborhoods_212,2016,4,"$74,167-$99,028",16912139.7000,8673,res,1949.9758,mission hills
neighborhoods_212,2016,5,"> $99,028",2525099.3000,1224,res,2062.9896,mission hills
neighborhoods_213,2016,1,"< $41,685",6714483.0000,2149,res,3124.4686,monrovia
neighborhoods_213,2016,2,"$41,685-$56,290",11530530.5000,6083,res,1895.5335,monrovia
neighborhoods_213,2016,3,"$56,290-$74,167",20785599.0000,15364,res,1352.8768,monrovia
neighborhoods_213,2016,4,"$74,167-$99,028",22886662.0000,12980,res,1763.2251,monrovia
neighborhoods_213,2016,5,"> $99,028",26038455.0000,14115,res,1844.7365,monrovia
neighborhoods_214,2016,1,"< $41,685",31247277.1000,21446,res,1457.0212,montebello
neighborhoods_214,2016,2,"$41,685-$56,290",30436125.5000,20816,res,1462.1505,montebello
neighborhoods_214,2016,3,"$56,290-$74,167",28278041.0000,13949,res,2027.2450,montebello
neighborhoods_214,2016,4,"$74,167-$99,028",20354324.0000,12025,res,1692.6673,montebello
neighborhoods_214,2016,5,"> $99,028",NA,NA,res,NA,montebello
neighborhoods_215,2016,1,"< $41,685",6205649.1000,10418,res,595.6661,montecito heights
neighborhoods_215,2016,2,"$41,685-$56,290",7379148.7000,9074,res,813.2189,montecito heights
neighborhoods_215,2016,3,"$56,290-$74,167",3982090.6000,5496,res,724.5434,montecito heights
neighborhoods_215,2016,4,"$74,167-$99,028",9927024.3000,5774,res,1719.2630,montecito heights
neighborhoods_215,2016,5,"> $99,028",NA,NA,res,NA,montecito heights
neighborhoods_216,2016,1,"< $41,685",16351052.5000,13470,res,1213.8866,monterey park
neighborhoods_216,2016,2,"$41,685-$56,290",37039695.0000,30357,res,1220.1369,monterey park
neighborhoods_216,2016,3,"$56,290-$74,167",23421213.5000,12437,res,1883.1883,monterey park
neighborhoods_216,2016,4,"$74,167-$99,028",27714621.1000,15759,res,1758.6535,monterey park
neighborhoods_216,2016,5,"> $99,028",1674162.0000,805,res,2079.7043,monterey park
neighborhoods_217,2016,1,"< $41,685",1470191.8000,5644,res,260.4876,mount washington
neighborhoods_217,2016,2,"$41,685-$56,290",5539295.8000,10830,res,511.4770,mount washington
neighborhoods_217,2016,3,"$56,290-$74,167",2853844.2000,11655,res,244.8601,mount washington
neighborhoods_217,2016,4,"$74,167-$99,028",6638716.6000,6685,res,993.0765,mount washington
neighborhoods_217,2016,5,"> $99,028",10938236.0000,15302,res,714.8239,mount washington
neighborhoods_218,2016,1,"< $41,685",4540635.0000,5557,res,817.1019,northeast antelope valley
neighborhoods_218,2016,2,"$41,685-$56,290",6999538.0000,16534,res,423.3421,northeast antelope valley
neighborhoods_218,2016,3,"$56,290-$74,167",NA,NA,res,NA,northeast antelope valley
neighborhoods_218,2016,4,"$74,167-$99,028",NA,NA,res,NA,northeast antelope valley
neighborhoods_218,2016,5,"> $99,028",NA,NA,res,NA,northeast antelope valley
neighborhoods_219,2016,1,"< $41,685",NA,NA,res,NA,north el monte
neighborhoods_219,2016,2,"$41,685-$56,290",3818708.0000,2042,res,1870.0823,north el monte
neighborhoods_219,2016,3,"$56,290-$74,167",NA,NA,res,NA,north el monte
neighborhoods_219,2016,4,"$74,167-$99,028",4650533.0000,2178,res,2135.2309,north el monte
neighborhoods_219,2016,5,"> $99,028",NA,NA,res,NA,north el monte
neighborhoods_220,2016,1,"< $41,685",17903834.7000,21171,res,845.6773,north hills
neighborhoods_220,2016,2,"$41,685-$56,290",19013042.2000,21018,res,904.6076,north hills
neighborhoods_220,2016,3,"$56,290-$74,167",18476955.7000,7240,res,2552.0657,north hills
neighborhoods_220,2016,4,"$74,167-$99,028",44020883.7000,24481,res,1798.1653,north hills
neighborhoods_220,2016,5,"> $99,028",11592792.9000,5344,res,2169.3100,north hills
neighborhoods_221,2016,1,"< $41,685",49986532.8000,31764,res,1573.6851,north hollywood
neighborhoods_221,2016,2,"$41,685-$56,290",70071522.0000,34855,res,2010.3722,north hollywood
neighborhoods_221,2016,3,"$56,290-$74,167",27634662.9000,14202,res,1945.8290,north hollywood
neighborhoods_221,2016,4,"$74,167-$99,028",8183829.3000,3681,res,2223.2625,north hollywood
neighborhoods_221,2016,5,"> $99,028",masked,1106,res,masked,north hollywood
neighborhoods_222,2016,1,"< $41,685",10117516.5000,3832,res,2640.2705,northridge
neighborhoods_222,2016,2,"$41,685-$56,290",41356728.5000,21812,res,1896.0539,northridge
neighborhoods_222,2016,3,"$56,290-$74,167",43055803.5000,18028,res,2388.2740,northridge
neighborhoods_222,2016,4,"$74,167-$99,028",40552437.3000,17524,res,2314.1085,northridge
neighborhoods_222,2016,5,"> $99,028",41183287.1000,11397,res,3613.5200,northridge
neighborhoods_223,2016,1,"< $41,685",masked,1280,res,masked,northwest antelope valley
neighborhoods_223,2016,2,"$41,685-$56,290",5059659.0000,1383,res,3658.4664,northwest antelope valley
neighborhoods_223,2016,3,"$56,290-$74,167",masked,1719,res,masked,northwest antelope valley
neighborhoods_223,2016,4,"$74,167-$99,028",7742253.0000,7945,res,974.4812,northwest antelope valley
neighborhoods_223,2016,5,"> $99,028",NA,NA,res,NA,northwest antelope valley
neighborhoods_224,2016,1,"< $41,685",NA,NA,res,NA,northwest palmdale
neighborhoods_224,2016,2,"$41,685-$56,290",5974858.0000,1238,res,4826.2181,northwest palmdale
neighborhoods_224,2016,3,"$56,290-$74,167",NA,NA,res,NA,northwest palmdale
neighborhoods_224,2016,4,"$74,167-$99,028",7935016.0000,4428,res,1792.0090,northwest palmdale
neighborhoods_224,2016,5,"> $99,028",NA,NA,res,NA,northwest palmdale
neighborhoods_225,2016,1,"< $41,685",NA,NA,res,NA,north whittier
neighborhoods_225,2016,2,"$41,685-$56,290",NA,NA,res,NA,north whittier
neighborhoods_225,2016,3,"$56,290-$74,167",1939528.0000,1527,res,1270.1559,north whittier
neighborhoods_225,2016,4,"$74,167-$99,028",masked,3050,res,masked,north whittier
neighborhoods_225,2016,5,"> $99,028",8173094.0000,5680,res,1438.9250,north whittier
neighborhoods_226,2016,1,"< $41,685",7130387.0000,6923,res,1029.9562,norwalk
neighborhoods_226,2016,2,"$41,685-$56,290",30519860.5000,20489,res,1489.5730,norwalk
neighborhoods_226,2016,3,"$56,290-$74,167",56939832.0000,40976,res,1389.5898,norwalk
neighborhoods_226,2016,4,"$74,167-$99,028",53601064.0000,36906,res,1452.3672,norwalk
neighborhoods_226,2016,5,"> $99,028",6219758.5000,4023,res,1546.0498,norwalk
neighborhoods_227,2016,1,"< $41,685",masked,1420,res,masked,pacific palisades
neighborhoods_227,2016,2,"$41,685-$56,290",771153.4000,12611,res,61.1493,pacific palisades
neighborhoods_227,2016,3,"$56,290-$74,167",masked,8239,res,masked,pacific palisades
neighborhoods_227,2016,4,"$74,167-$99,028",7239353.5000,3663,res,1976.3455,pacific palisades
neighborhoods_227,2016,5,"> $99,028",106252044.0000,36862,res,2882.4275,pacific palisades
neighborhoods_228,2016,1,"< $41,685",19118791.6000,17004,res,1124.3702,pacoima
neighborhoods_228,2016,2,"$41,685-$56,290",39589119.5000,33728,res,1173.7761,pacoima
neighborhoods_228,2016,3,"$56,290-$74,167",28132289.6000,24843,res,1132.4031,pacoima
neighborhoods_228,2016,4,"$74,167-$99,028",5857709.9000,5272,res,1111.0982,pacoima
neighborhoods_228,2016,5,"> $99,028",NA,NA,res,NA,pacoima
neighborhoods_229,2016,1,"< $41,685",69724727.0000,36914,res,1888.8424,palmdale
neighborhoods_229,2016,2,"$41,685-$56,290",94504547.0000,48717,res,1939.8680,palmdale
neighborhoods_229,2016,3,"$56,290-$74,167",72502467.0000,33634,res,2155.6302,palmdale
neighborhoods_229,2016,4,"$74,167-$99,028",85666262.5000,36052,res,2376.1861,palmdale
neighborhoods_229,2016,5,"> $99,028",29937633.5000,12446,res,2405.4020,palmdale
neighborhoods_230,2016,1,"< $41,685",NA,NA,res,NA,palms
neighborhoods_230,2016,2,"$41,685-$56,290",20516641.2000,11189,res,1833.6439,palms
neighborhoods_230,2016,3,"$56,290-$74,167",35690169.9000,23447,res,1522.1636,palms
neighborhoods_230,2016,4,"$74,167-$99,028",22512769.1000,11930,res,1887.0720,palms
neighborhoods_230,2016,5,"> $99,028",2686884.5000,1679,res,1600.2886,palms
neighborhoods_231,2016,1,"< $41,685",NA,NA,res,NA,palos verdes estates
neighborhoods_231,2016,2,"$41,685-$56,290",NA,NA,res,NA,palos verdes estates
neighborhoods_231,2016,3,"$56,290-$74,167",NA,NA,res,NA,palos verdes estates
neighborhoods_231,2016,4,"$74,167-$99,028",NA,NA,res,NA,palos verdes estates
neighborhoods_231,2016,5,"> $99,028",50880432.2000,13591,res,3743.6857,palos verdes estates
neighborhoods_232,2016,1,"< $41,685",54125185.2000,43500,res,1244.2571,panorama city
neighborhoods_232,2016,2,"$41,685-$56,290",25467346.8000,14730,res,1728.9441,panorama city
neighborhoods_232,2016,3,"$56,290-$74,167",14554773.0000,11858,res,1227.4222,panorama city
neighborhoods_232,2016,4,"$74,167-$99,028",10679135.7000,7853,res,1359.8798,panorama city
neighborhoods_232,2016,5,"> $99,028",3950874.3000,4575,res,863.5791,panorama city
neighborhoods_233,2016,1,"< $41,685",12114370.5000,13228,res,915.8127,paramount
neighborhoods_233,2016,2,"$41,685-$56,290",38708907.0000,38719,res,999.7393,paramount
neighborhoods_233,2016,3,"$56,290-$74,167",10105729.5000,11818,res,855.1133,paramount
neighborhoods_233,2016,4,"$74,167-$99,028",6174354.0000,5120,res,1205.9285,paramount
neighborhoods_233,2016,5,"> $99,028",NA,NA,res,NA,paramount
neighborhoods_234,2016,1,"< $41,685",NA,NA,res,NA,pasadena
neighborhoods_234,2016,2,"$41,685-$56,290",NA,NA,res,NA,pasadena
neighborhoods_234,2016,3,"$56,290-$74,167",NA,NA,res,NA,pasadena
neighborhoods_234,2016,4,"$74,167-$99,028",NA,NA,res,NA,pasadena
neighborhoods_234,2016,5,"> $99,028",NA,NA,res,NA,pasadena
neighborhoods_235,2016,1,"< $41,685",11637306.0000,10928,res,1064.9072,pico rivera
neighborhoods_235,2016,2,"$41,685-$56,290",26221934.0000,17031,res,1539.6591,pico rivera
neighborhoods_235,2016,3,"$56,290-$74,167",43271667.5000,28129,res,1538.3294,pico rivera
neighborhoods_235,2016,4,"$74,167-$99,028",13446417.0000,10636,res,1264.2363,pico rivera
neighborhoods_235,2016,5,"> $99,028",1490303.0000,6445,res,231.2340,pico rivera
neighborhoods_236,2016,1,"< $41,685",NA,NA,res,NA,pico-robertson
neighborhoods_236,2016,2,"$41,685-$56,290",15734141.7000,6388,res,2463.0779,pico-robertson
neighborhoods_236,2016,3,"$56,290-$74,167",14219154.2000,5766,res,2466.0344,pico-robertson
neighborhoods_236,2016,4,"$74,167-$99,028",10583622.6000,4531,res,2335.8249,pico-robertson
neighborhoods_236,2016,5,"> $99,028",8283262.9000,5045,res,1641.8757,pico-robertson
neighborhoods_237,2016,1,"< $41,685",35712739.2000,52962,res,674.3087,pico-union
neighborhoods_237,2016,2,"$41,685-$56,290",3658079.4000,5883,res,621.8051,pico-union
neighborhoods_237,2016,3,"$56,290-$74,167",masked,1242,res,masked,pico-union
neighborhoods_237,2016,4,"$74,167-$99,028",NA,NA,res,NA,pico-union
neighborhoods_237,2016,5,"> $99,028",NA,NA,res,NA,pico-union
neighborhoods_238,2016,1,"< $41,685",NA,NA,res,NA,playa del rey
neighborhoods_238,2016,2,"$41,685-$56,290",masked,1345,res,masked,playa del rey
neighborhoods_238,2016,3,"$56,290-$74,167",NA,NA,res,NA,playa del rey
neighborhoods_238,2016,4,"$74,167-$99,028",20132990.7000,8003,res,2515.6805,playa del rey
neighborhoods_238,2016,5,"> $99,028",14012391.9000,5593,res,2505.3445,playa del rey
neighborhoods_239,2016,1,"< $41,685",masked,5832,res,masked,playa vista
neighborhoods_239,2016,2,"$41,685-$56,290",NA,NA,res,NA,playa vista
neighborhoods_239,2016,3,"$56,290-$74,167",2930933.3000,2095,res,1399.0135,playa vista
neighborhoods_239,2016,4,"$74,167-$99,028",NA,NA,res,NA,playa vista
neighborhoods_239,2016,5,"> $99,028",35925907.7000,9596,res,3743.8420,playa vista
neighborhoods_240,2016,1,"< $41,685",43190547.0000,33267,res,1298.3000,pomona
neighborhoods_240,2016,2,"$41,685-$56,290",81535757.4000,52781,res,1544.7937,pomona
neighborhoods_240,2016,3,"$56,290-$74,167",69700590.5000,51722,res,1347.6005,pomona
neighborhoods_240,2016,4,"$74,167-$99,028",40753180.0000,21265,res,1916.4439,pomona
neighborhoods_240,2016,5,"> $99,028",11345089.0000,7079,res,1602.6401,pomona
neighborhoods_241,2016,1,"< $41,685",NA,NA,res,NA,porter ranch
neighborhoods_241,2016,2,"$41,685-$56,290",masked,7580,res,masked,porter ranch
neighborhoods_241,2016,3,"$56,290-$74,167",masked,1836,res,masked,porter ranch
neighborhoods_241,2016,4,"$74,167-$99,028",17947315.1000,6102,res,2941.2185,porter ranch
neighborhoods_241,2016,5,"> $99,028",66525314.7000,36407,res,1827.2671,porter ranch
neighborhoods_242,2016,1,"< $41,685",NA,NA,res,NA,quartz hill
neighborhoods_242,2016,2,"$41,685-$56,290",10055698.0000,3605,res,2789.3753,quartz hill
neighborhoods_242,2016,3,"$56,290-$74,167",10266803.0000,3496,res,2936.7285,quartz hill
neighborhoods_242,2016,4,"$74,167-$99,028",5335561.5000,15070,res,354.0519,quartz hill
neighborhoods_242,2016,5,"> $99,028",3698925.0000,2540,res,1456.2697,quartz hill
neighborhoods_243,2016,1,"< $41,685",NA,NA,res,NA,ramona
neighborhoods_243,2016,2,"$41,685-$56,290",masked,4129,res,masked,ramona
neighborhoods_243,2016,3,"$56,290-$74,167",1601613.0000,3602,res,444.6455,ramona
neighborhoods_243,2016,4,"$74,167-$99,028",NA,NA,res,NA,ramona
neighborhoods_243,2016,5,"> $99,028",7427661.0000,10023,res,741.0617,ramona
neighborhoods_244,2016,1,"< $41,685",NA,NA,res,NA,rancho dominguez
neighborhoods_244,2016,2,"$41,685-$56,290",NA,NA,res,NA,rancho dominguez
neighborhoods_244,2016,3,"$56,290-$74,167",6017562.0000,3311,res,1817.4455,rancho dominguez
neighborhoods_244,2016,4,"$74,167-$99,028",NA,NA,res,NA,rancho dominguez
neighborhoods_244,2016,5,"> $99,028",NA,NA,res,NA,rancho dominguez
neighborhoods_245,2016,1,"< $41,685",NA,NA,res,NA,rancho palos verdes
neighborhoods_245,2016,2,"$41,685-$56,290",masked,1058,res,masked,rancho palos verdes
neighborhoods_245,2016,3,"$56,290-$74,167",NA,NA,res,NA,rancho palos verdes
neighborhoods_245,2016,4,"$74,167-$99,028",24379046.7000,13513,res,1804.1180,rancho palos verdes
neighborhoods_245,2016,5,"> $99,028",99175623.0000,48338,res,2051.7113,rancho palos verdes
neighborhoods_246,2016,1,"< $41,685",NA,NA,res,NA,rancho park
neighborhoods_246,2016,2,"$41,685-$56,290",1903708.3000,1020,res,1866.3807,rancho park
neighborhoods_246,2016,3,"$56,290-$74,167",4214634.0000,3734,res,1128.7183,rancho park
neighborhoods_246,2016,4,"$74,167-$99,028",NA,NA,res,NA,rancho park
neighborhoods_246,2016,5,"> $99,028",3960813.5000,3270,res,1211.2580,rancho park
neighborhoods_247,2016,1,"< $41,685",NA,NA,res,NA,redondo beach
neighborhoods_247,2016,2,"$41,685-$56,290",NA,NA,res,NA,redondo beach
neighborhoods_247,2016,3,"$56,290-$74,167",3538956.5000,1283,res,2758.3449,redondo beach
neighborhoods_247,2016,4,"$74,167-$99,028",51573823.0000,24999,res,2063.0354,redondo beach
neighborhoods_247,2016,5,"> $99,028",92793786.5000,47377,res,1958.6252,redondo beach
neighborhoods_248,2016,1,"< $41,685",24529281.9000,13400,res,1830.5434,reseda
neighborhoods_248,2016,2,"$41,685-$56,290",52447557.9000,28787,res,1821.9182,reseda
neighborhoods_248,2016,3,"$56,290-$74,167",50700838.5000,27059,res,1873.7144,reseda
neighborhoods_248,2016,4,"$74,167-$99,028",12974910.0000,6303,res,2058.5293,reseda
neighborhoods_248,2016,5,"> $99,028",3078361.8000,1236,res,2490.5840,reseda
neighborhoods_249,2016,1,"< $41,685",NA,NA,res,NA,ridge route
neighborhoods_249,2016,2,"$41,685-$56,290",masked,1383,res,masked,ridge route
neighborhoods_249,2016,3,"$56,290-$74,167",NA,NA,res,NA,ridge route
neighborhoods_249,2016,4,"$74,167-$99,028",masked,2993,res,masked,ridge route
neighborhoods_249,2016,5,"> $99,028",masked,3073,res,masked,ridge route
neighborhoods_250,2016,1,"< $41,685",NA,NA,res,NA,rolling hills
neighborhoods_250,2016,2,"$41,685-$56,290",NA,NA,res,NA,rolling hills
neighborhoods_250,2016,3,"$56,290-$74,167",NA,NA,res,NA,rolling hills
neighborhoods_250,2016,4,"$74,167-$99,028",masked,2818,res,masked,rolling hills
neighborhoods_250,2016,5,"> $99,028",18234100.5000,9845,res,1852.1179,rolling hills
neighborhoods_251,2016,1,"< $41,685",NA,NA,res,NA,rolling hills estates
neighborhoods_251,2016,2,"$41,685-$56,290",NA,NA,res,NA,rolling hills estates
neighborhoods_251,2016,3,"$56,290-$74,167",NA,NA,res,NA,rolling hills estates
neighborhoods_251,2016,4,"$74,167-$99,028",2252871.0000,4713,res,478.0121,rolling hills estates
neighborhoods_251,2016,5,"> $99,028",27471962.5000,21402,res,1283.6166,rolling hills estates
neighborhoods_252,2016,1,"< $41,685",22842598.0000,15836,res,1442.4475,rosemead
neighborhoods_252,2016,2,"$41,685-$56,290",35317197.0000,26528,res,1331.3177,rosemead
neighborhoods_252,2016,3,"$56,290-$74,167",17174331.0000,14113,res,1216.9157,rosemead
neighborhoods_252,2016,4,"$74,167-$99,028",8059199.0000,11165,res,721.8270,rosemead
neighborhoods_252,2016,5,"> $99,028",NA,NA,res,NA,rosemead
neighborhoods_253,2016,1,"< $41,685",15090613.5000,9898,res,1524.6124,rowland heights
neighborhoods_253,2016,2,"$41,685-$56,290",11984744.0000,5611,res,2135.9373,rowland heights
neighborhoods_253,2016,3,"$56,290-$74,167",20535562.0000,12511,res,1641.4005,rowland heights
