geo_id,name,pop,pop_sqmi,med_income,pct_own,pct_rent,year,enviroscreen_tracts,sqmi,solar_pot,net_solar_pot,count
neighborhoods_64,acton,6522,112.3257591,92853.5,0.883489461,0.117096019,2010,0,58.06326219,110330775,-8888,4167
neighborhoods_66,agoura hills,20199,1693.719603,114998,1.180538472,0.232198989,2010,0,11.92582288,98549531.25,-8888,7837
neighborhoods_68,alhambra,83021,7450.819718,51220,0.584914709,0.592553264,2010,3,11.14253239,329459115,-8888,18986
neighborhoods_209,maywood,25950,14978.56429,35213.5,0.362262938,0.698328512,2010,7,1.732475789,58311150,-8888,3353
neighborhoods_333,windsor square,5790,5798.344002,111265.25,0.747680071,0.507733098,2010,0,0.998560968,14000040,-8888,1459
cities_12,claremont,35004,1776.254774,77523.25,0.650592145,0.349322655,2010,0,19.70663247,219531198.8,-8888,-9999
cities_33,duarte,21033,2144.10942,63160.25,0.669457275,0.330687067,2010,1,9.80966727,109164105,-8888,-9999
cities_175,laguna beach,-7777,-7777,-7777,-7777,-7777,2010,0,12.76063861,,-8888,-7777
cities_2,alhambra,83172,7456.45604,51542.25,0.407516329,0.59258626,2010,3,11.15436067,329452968.8,-8888,18984
cities_3,arcadia,58295,3585.975314,79135.5,0.635225127,0.365122751,2010,0,16.25638631,264436818.8,-8888,16675
cities_5,baldwin park,74917,7564.790888,54161,0.610080976,0.390153738,2010,16,9.90338016,307695243.8,-8888,15111
cities_6,bell,35529,9301.562038,40059,0.292879534,0.706672638,2010,22,3.819681023,150404883.8,-8888,4347
cities_7,bell gardens,41899,11661.28876,43198.5,0.241712564,0.758287436,2010,0,3.592999099,115288005,-8888,4306
cities_8,bellflower,76882,8547.790938,55638,0.401787596,0.598170243,2010,14,8.994370658,253656296.3,-8888,13122
cities_9,beverly hills,34182,4093.88682,83641.5,0.440465832,0.559467238,2010,0,8.349522471,154855327.5,-8888,10056
cities_10,carson,90803,3299.644402,66174.25,0.767463089,0.232576599,2010,12,27.51902597,1176331905,-8888,24003
cities_13,commerce,13783,1441.905129,44719,0.469382022,0.530337079,2010,0,9.55888132,753698433.8,-8888,4090
cities_14,compton,98852,6727.565017,45105,0.558635032,0.441280081,2010,29,14.6935778,603566778.8,-8888,20349
cities_15,covina,48659,4727.528148,60677.75,0.583899308,0.415726837,2010,1,10.29269387,322045061.3,-8888,12590
cities_17,whittier,84133,3937.378303,69397.5,0.569414395,0.430333189,2010,16,21.36777153,314912617.5,-8888,22525
cities_18,glendale,191007,4260.613335,59391.25,0.381870915,0.618198471,2010,23,44.83086941,672760389.6,-8888,44466
cities_19,glendora,52059,1810.194568,78222.25,0.723320158,0.276679842,2010,0,28.75878699,326921272.5,-8888,15977
cities_20,huntington park,59589,13560.63412,38124.5,0.272087411,0.728515887,2010,21,4.394263533,193425840,-8888,7631
cities_22,la puente,40316,7949.215771,55006.5,0.623692275,0.37620205,2010,17,5.071695267,144416760,-8888,7676
cities_23,lancaster,153488,1095.170961,58312.5,0.593491758,0.406422608,2010,1,140.1498081,1256530410,-8888,51537
cities_24,artesia,16454,6978.356776,63620.5,0.559116022,0.440441989,2010,1,2.357861676,71314380,-8888,4001
cities_26,bradbury,1455,506.7658469,84450,0.648695652,0.347826087,2010,0,2.871148498,7611851.25,-8888,-9999
cities_27,burbank,103214,4061.634015,66973.25,0.440081165,0.559894963,2010,7,25.41194003,593201966.3,-8888,28862
cities_28,calabasas,23058,1145.160125,126372.5,0.783395923,0.216738197,2010,0,20.13517542,111850575,-8888,8780
cities_29,cudahy,24559,13712.40147,40696.75,0.181739731,0.818950639,2010,0,1.791006488,62281068.75,-8888,1843
cities_30,culver city,38027,5076.330213,69488.25,0.529108959,0.470768477,2010,0,7.491041442,206963235,-8888,13643
cities_31,diamond bar,55544,2557.136434,91209,0.81323548,0.186637986,2010,0,21.72117188,235594143.8,-8888,18351
neighborhoods_146,glassell park,23241,5772.009898,58281.25,0.568792177,0.570031676,2010,4,4.026500372,109284236.3,-8888,5160
cities_132,yucaipa,-7777,-7777,-7777,-7777,-7777,2010,0,40.54175201,,-8888,-7777
cities_100,camarillo,-7777,-7777,-7777,-7777,-7777,2010,0,28.8162813,,-8888,-7777
cities_101,fillmore,-7777,-7777,-7777,-7777,-7777,2010,0,4.857264568,,-8888,-7777
cities_102,moorpark,-7777,-7777,-7777,-7777,-7777,2010,0,18.31513339,,-8888,-7777
cities_4,azusa,45301,3204.573593,59007,0.56702119,0.432654055,2010,4,14.13635814,255537607.5,-8888,-9999
cities_173,irvine,-7777,-7777,-7777,-7777,-7777,2010,0,95.89452969,,-8888,-7777
cities_182,newport beach,-7777,-7777,-7777,-7777,-7777,2010,0,37.30789833,,-8888,-7777
cities_183,orange,-7777,-7777,-7777,-7777,-7777,2010,1,36.51251928,,-8888,-7777
cities_178,laguna woods,-7777,-7777,-7777,-7777,-7777,2010,0,4.775986504,,-8888,-7777
